;date;trend;cap;yhat_lower;yhat_upper;trend_lower;trend_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yearly;yearly_lower;yearly_upper;additive_terms;additive_terms_lower;additive_terms_upper;yhat
3026;30.12.2022;11.79049727;13.69269124;16855.48287;29356.69155;11.79049727;11.79049727;0.004452981;0.004452981;0.004452981;0.004452981;0.004452981;0.004452981;0;0;0;22327.81216
3027;31.12.2022;11.79410345;13.69269124;17044.98721;29107.51921;11.79410345;11.79410345;0.004629324;0.004629324;0.004629324;0.004629324;0.004629324;0.004629324;0;0;0;22419.8267
3028;01.01.2023;11.79770389;13.69269124;17078.64172;29291.19246;11.79770389;11.79770389;0.004781705;0.004781705;0.004781705;0.004781705;0.004781705;0.004781705;0;0;0;22507.54637
3029;02.01.2023;11.8012986;13.69269124;16853.30342;29560.10746;11.8012986;11.8012986;0.004904783;0.004904783;0.004904783;0.004904783;0.004904783;0.004904783;0;0;0;22589.88876
3030;03.01.2023;11.80488758;13.69269124;17357.92079;29674.67156;11.80488758;11.80488758;0.004993129;0.004993129;0.004993129;0.004993129;0.004993129;0.004993129;0;0;0;22665.74208
3031;04.01.2023;11.80847084;13.69269124;17230.28051;29699.97169;11.80847084;11.80847084;0.005041402;0.005041402;0.005041402;0.005041402;0.005041402;0.005041402;0;0;0;22734.00157
3032;05.01.2023;11.81204838;13.69269124;17788.5197;30165.71126;11.81204838;11.81204838;0.005044532;0.005044532;0.005044532;0.005044532;0.005044532;0.005044532;0;0;0;22793.60852
3033;06.01.2023;11.81562021;13.69269124;17146.69258;29541.67674;11.81562021;11.81562021;0.004997906;0.004997906;0.004997906;0.004997906;0.004997906;0.004997906;0;0;0;22843.59102
3034;07.01.2023;11.81918633;13.69269124;17469.19148;29745.42974;11.81918633;11.81918633;0.004897555;0.004897555;0.004897555;0.004897555;0.004897555;0.004897555;0;0;0;22883.1046
3035;08.01.2023;11.82274675;13.69269124;17384.89144;29818.22832;11.82274675;11.82274675;0.004740326;0.004740326;0.004740326;0.004740326;0.004740326;0.004740326;0;0;0;22911.47149
3036;09.01.2023;11.82630147;13.69269124;17538.48523;29684.05997;11.82630147;11.82630147;0.004524044;0.004524044;0.004524044;0.004524044;0.004524044;0.004524044;0;0;0;22928.21661
3037;10.01.2023;11.8298505;13.69269124;17582.7703;30903.95488;11.8298505;11.8298505;0.004247655;0.004247655;0.004247655;0.004247655;0.004247655;0.004247655;0;0;0;22933.09896
3038;11.01.2023;11.83339384;13.69269124;17632.56922;30276.44674;11.83339384;11.83339384;0.003911343;0.003911343;0.003911343;0.003911343;0.003911343;0.003911343;0;0;0;22926.13682
3039;12.01.2023;11.8369315;13.69269124;17325.37025;30209.13426;11.8369315;11.8369315;0.00351662;0.00351662;0.00351662;0.00351662;0.00351662;0.00351662;0;0;0;22907.6256
3040;13.01.2023;11.84046348;13.69269124;17536.87456;30315.46494;11.84046348;11.84046348;0.003066381;0.003066381;0.003066381;0.003066381;0.003066381;0.003066381;0;0;0;22878.14753
3041;14.01.2023;11.84398978;13.69269124;16609.10087;30100.84651;11.84398978;11.84398978;0.002564926;0.002564926;0.002564926;0.002564926;0.002564926;0.002564926;0;0;0;22838.57252
3042;15.01.2023;11.84751042;13.69269124;17546.36296;29649.53653;11.84751042;11.84751042;0.002017944;0.002017944;0.002017944;0.002017944;0.002017944;0.002017944;0;0;0;22790.05015
3043;16.01.2023;11.8510254;13.69269124;17095.96213;29215.39113;11.8510254;11.8510254;0.001432464;0.001432464;0.001432464;0.001432464;0.001432464;0.001432464;0;0;0;22733.99308
3044;17.01.2023;11.85453472;13.69269124;17062.82964;29952.19978;11.85453472;11.85453472;0.00081676;0.00081676;0.00081676;0.00081676;0.00081676;0.00081676;0;0;0;22672.05239
3045;18.01.2023;11.85803839;13.69269124;17345.48848;29958.55814;11.85803839;11.85803839;0.000180225;0.000180225;0.000180225;0.000180225;0.000180225;0.000180225;0;0;0;22606.0861
3046;19.01.2023;11.86153642;13.69269124;16689.72385;29590.88552;11.86153642;11.86153642;-0.000466785;-0.000466785;-0.000466785;-0.000466785;-0.000466785;-0.000466785;0;0;0;22538.12179
3047;20.01.2023;11.8650288;13.69269124;17038.55617;29831.52545;11.8650288;11.8650288;-0.001113147;-0.001113147;-0.001113147;-0.001113147;-0.001113147;-0.001113147;0;0;0;22470.31502
3048;21.01.2023;11.86851554;13.69269124;17209.55113;29887.95157;11.86851554;11.86851554;-0.001747187;-0.001747187;-0.001747187;-0.001747187;-0.001747187;-0.001747187;0;0;0;22404.90483
3049;22.01.2023;11.87199665;13.69269124;16944.1146;29281.80825;11.87199665;11.87199665;-0.002356917;-0.002356917;-0.002356917;-0.002356917;-0.002356917;-0.002356917;0;0;0;22344.1679
3050;23.01.2023;11.87547214;13.69269124;16979.15325;29210.15252;11.87547214;11.87547214;-0.002930293;-0.002930293;-0.002930293;-0.002930293;-0.002930293;-0.002930293;0;0;0;22290.37259
3051;24.01.2023;11.87894201;13.69269124;17009.9018;29360.39738;11.87894201;11.87894201;-0.003455474;-0.003455474;-0.003455474;-0.003455474;-0.003455474;-0.003455474;0;0;0;22245.73419
3052;25.01.2023;11.88240626;13.69269124;16496.02429;29761.73047;11.88240626;11.88240626;-0.003921096;-0.003921096;-0.003921096;-0.003921096;-0.003921096;-0.003921096;0;0;0;22212.37214
3053;26.01.2023;11.8858649;13.69269124;17151.0044;29330.81288;11.8858649;11.8858649;-0.004316531;-0.004316531;-0.004316531;-0.004316531;-0.004316531;-0.004316531;0;0;0;22192.27014
3054;27.01.2023;11.88931794;13.69269124;17326.96306;28585.79485;11.88931794;11.88931794;-0.004632141;-0.004632141;-0.004632141;-0.004632141;-0.004632141;-0.004632141;0;0;0;22187.23938
3055;28.01.2023;11.89276537;13.69269124;16717.18938;28846.22107;11.89276537;11.89276537;-0.004859514;-0.004859514;-0.004859514;-0.004859514;-0.004859514;-0.004859514;0;0;0;22198.88532
3056;29.01.2023;11.89620722;13.69269124;16763.36784;28498.34858;11.89620722;11.89620722;-0.004991679;-0.004991679;-0.004991679;-0.004991679;-0.004991679;-0.004991679;0;0;0;22228.5781
3057;30.01.2023;11.89964347;13.69269124;16890.037;29261.05821;11.89964347;11.89964347;-0.005023287;-0.005023287;-0.005023287;-0.005023287;-0.005023287;-0.005023287;0;0;0;22277.42646
3058;31.01.2023;11.90307414;13.69269124;16958.90333;29296.33324;11.90307414;11.90307414;-0.004950763;-0.004950763;-0.004950763;-0.004950763;-0.004950763;-0.004950763;0;0;0;22346.2551
3059;01.02.2023;11.90649923;13.69269124;17178.82985;29762.16387;11.90649923;11.90649923;-0.004772415;-0.004772415;-0.004772415;-0.004772415;-0.004772415;-0.004772415;0;0;0;22435.58558
3060;02.02.2023;11.90991874;13.69269124;17034.87431;29974.30016;11.90991874;11.90991874;-0.004488509;-0.004488509;-0.004488509;-0.004488509;-0.004488509;-0.004488509;0;0;0;22545.62051
3061;03.02.2023;11.91333269;13.69269124;17128.24972;29694.17624;11.91333269;11.91333269;-0.004101288;-0.004101288;-0.004101288;-0.004101288;-0.004101288;-0.004101288;0;0;0;22676.23137
3062;04.02.2023;11.91674108;13.69269124;17014.75435;29726.5;11.91674108;11.91674108;-0.003614961;-0.003614961;-0.003614961;-0.003614961;-0.003614961;-0.003614961;0;0;0;22826.95007
3063;05.02.2023;11.92014391;13.69269124;17415.37249;30242.255;11.92014391;11.92014391;-0.003035634;-0.003035634;-0.003035634;-0.003035634;-0.003035634;-0.003035634;0;0;0;22996.96476
3064;06.02.2023;11.92354118;13.69269124;17543.26607;30506.00857;11.92354118;11.92354118;-0.002371203;-0.002371203;-0.002371203;-0.002371203;-0.002371203;-0.002371203;0;0;0;23185.12041
3065;07.02.2023;11.92693291;13.69269124;17609.47715;31001.58131;11.92693291;11.92693291;-0.001631208;-0.001631208;-0.001631208;-0.001631208;-0.001631208;-0.001631208;0;0;0;23389.92498
3066;08.02.2023;11.9303191;13.69269124;18486.48004;31242.02136;11.9303191;11.9303191;-0.000826643;-0.000826643;-0.000826643;-0.000826643;-0.000826643;-0.000826643;0;0;0;23609.56172
3067;09.02.2023;11.93369975;13.69269124;18117.78595;30809.95121;11.93369975;11.93369975;3.03E-05;3.03E-05;3.03E-05;3.03E-05;3.03E-05;3.03E-05;0;0;0;23841.90864
3068;10.02.2023;11.93707487;13.69269124;17890.16727;31494.47493;11.93707487;11.93707487;0.000926314;0.000926314;0.000926314;0.000926314;0.000926314;0.000926314;0;0;0;24084.56563
3069;11.02.2023;11.94044447;13.69269124;19012.40827;32130.57141;11.94044447;11.94044447;0.001847577;0.001847577;0.001847577;0.001847577;0.001847577;0.001847577;0;0;0;24334.88985
3070;12.02.2023;11.94380855;13.69269124;18732.9159;32260.49484;11.94380855;11.94380855;0.002779721;0.002779721;0.002779721;0.002779721;0.002779721;0.002779721;0;0;0;24590.03953
3071;13.02.2023;11.94716711;13.69269124;18723.67974;32825.06711;11.94716711;11.94716711;0.003708287;0.003708287;0.003708287;0.003708287;0.003708287;0.003708287;0;0;0;24847.02606
3072;14.02.2023;11.95052016;13.69269124;18704.54795;32632.2433;11.95052016;11.95052016;0.004618999;0.004618999;0.004618999;0.004618999;0.004618999;0.004618999;0;0;0;25102.77362
3073;15.02.2023;11.95386771;13.69269124;19405.71901;33320.1218;11.95386771;11.95386771;0.005498059;0.005498059;0.005498059;0.005498059;0.005498059;0.005498059;0;0;0;25354.18542
3074;16.02.2023;11.95720976;13.69269124;19479.98576;33696.02118;11.95720976;11.95720976;0.00633243;0.00633243;0.00633243;0.00633243;0.00633243;0.00633243;0;0;0;25598.21468
3075;17.02.2023;11.96054632;13.69269124;19705.61561;33651.65839;11.96054632;11.96054632;0.007110107;0.007110107;0.007110107;0.007110107;0.007110107;0.007110107;0;0;0;25831.93832
3076;18.02.2023;11.96387739;13.69269124;19583.94899;33769.14959;11.96387739;11.96387739;0.00782035;0.00782035;0.00782035;0.00782035;0.00782035;0.00782035;0;0;0;26052.63083
3077;19.02.2023;11.96720298;13.69269124;20078.92934;34158.72644;11.96720298;11.96720298;0.008453902;0.008453902;0.008453902;0.008453902;0.008453902;0.008453902;0;0;0;26257.83535
3078;20.02.2023;11.97052309;13.69269124;20346.15263;34517.48048;11.97052309;11.97052309;0.009003157;0.009003157;0.009003157;0.009003157;0.009003157;0.009003157;0;0;0;26445.42929
3079;21.02.2023;11.97383774;13.69269124;20036.94195;35262.34501;11.97383774;11.97383774;0.0094623;0.0094623;0.0094623;0.0094623;0.0094623;0.0094623;0;0;0;26613.68132
3080;22.02.2023;11.97714691;13.69269124;20184.884;34930.25464;11.97714691;11.97714691;0.009827394;0.009827394;0.009827394;0.009827394;0.009827394;0.009827394;0;0;0;26761.2974
3081;23.02.2023;11.98045063;13.69269124;20550.63993;36361.17304;11.98045063;11.98045063;0.010096433;0.010096433;0.010096433;0.010096433;0.010096433;0.010096433;0;0;0;26887.45355
3082;24.02.2023;11.98374889;13.69269124;20951.29973;35507.595;11.98374889;11.98374889;0.010269344;0.010269344;0.010269344;0.010269344;0.010269344;0.010269344;0;0;0;26991.81385
3083;25.02.2023;11.98704171;13.69269124;20742.95884;35166.76147;11.98704171;11.98704171;0.010347941;0.010347941;0.010347941;0.010347941;0.010347941;0.010347941;0;0;0;27074.533
3084;26.02.2023;11.99032908;13.69269124;20645.00083;35818.65077;11.99032908;11.99032908;0.010335848;0.010335848;0.010335848;0.010335848;0.010335848;0.010335848;0;0;0;27136.24318
3085;27.02.2023;11.99361101;13.69269124;20570.09205;35248.14827;11.99361101;11.99361101;0.010238368;0.010238368;0.010238368;0.010238368;0.010238368;0.010238368;0;0;0;27178.02625
3086;28.02.2023;11.99688751;13.69269124;20250.37172;35279.78423;11.99688751;11.99688751;0.010062325;0.010062325;0.010062325;0.010062325;0.010062325;0.010062325;0;0;0;27201.37238
3087;01.03.2023;12.00015859;13.69269124;20673.98191;35411.03312;12.00015859;12.00015859;0.009815869;0.009815869;0.009815869;0.009815869;0.009815869;0.009815869;0;0;0;27208.12756
3088;02.03.2023;12.00342424;13.69269124;20573.17856;35149.6398;12.00342424;12.00342424;0.009508255;0.009508255;0.009508255;0.009508255;0.009508255;0.009508255;0;0;0;27200.43204
3089;03.03.2023;12.00668448;13.69269124;21075.61248;36078.64624;12.00668448;12.00668448;0.009149601;0.009149601;0.009149601;0.009149601;0.009149601;0.009149601;0;0;0;27180.65275
3090;04.03.2023;12.0099393;13.69269124;21099.558;36680.40918;12.0099393;12.0099393;0.008750634;0.008750634;0.008750634;0.008750634;0.008750634;0.008750634;0;0;0;27151.3123
3091;05.03.2023;12.01318872;13.69269124;20455.81193;36444.85531;12.01318872;12.01318872;0.00832242;0.00832242;0.00832242;0.00832242;0.00832242;0.00832242;0;0;0;27115.01732
3092;06.03.2023;12.01643275;13.69269124;20254.04973;35101.0638;12.01643275;12.01643275;0.007876107;0.007876107;0.007876107;0.007876107;0.007876107;0.007876107;0;0;0;27074.38855
3093;07.03.2023;12.01967138;13.69269124;20470.31525;35421.99741;12.01967138;12.01967138;0.007422657;0.007422657;0.007422657;0.007422657;0.007422657;0.007422657;0;0;0;27031.99491
3094;08.03.2023;12.02290462;13.69269124;20619.84381;36401.41703;12.02290462;12.02290462;0.006972601;0.006972601;0.006972601;0.006972601;0.006972601;0.006972601;0;0;0;26990.29312
3095;09.03.2023;12.02613248;13.69269124;20734.15116;35225.48235;12.02613248;12.02613248;0.006535807;0.006535807;0.006535807;0.006535807;0.006535807;0.006535807;0;0;0;26951.57422
3096;10.03.2023;12.02935496;13.69269124;20568.33771;35493.14887;12.02935496;12.02935496;0.006121276;0.006121276;0.006121276;0.006121276;0.006121276;0.006121276;0;0;0;26917.91788
3097;11.03.2023;12.03257208;13.69269124;20121.38129;35620.03709;12.03257208;12.03257208;0.005736959;0.005736959;0.005736959;0.005736959;0.005736959;0.005736959;0;0;0;26891.15491
3098;12.03.2023;12.03578382;13.69269124;20667.27406;35181.29237;12.03578382;12.03578382;0.005389615;0.005389615;0.005389615;0.005389615;0.005389615;0.005389615;0;0;0;26872.83822
3099;13.03.2023;12.03899021;13.69269124;20477.70869;34845.99559;12.03899021;12.03899021;0.005084693;0.005084693;0.005084693;0.005084693;0.005084693;0.005084693;0;0;0;26864.22201
3100;14.03.2023;12.04219125;13.69269124;20169.72741;34356.03592;12.04219125;12.04219125;0.004826263;0.004826263;0.004826263;0.004826263;0.004826263;0.004826263;0;0;0;26866.24914
3101;15.03.2023;12.04538693;13.69269124;20480.624;35507.21388;12.04538693;12.04538693;0.004616975;0.004616975;0.004616975;0.004616975;0.004616975;0.004616975;0;0;0;26879.54601
3102;16.03.2023;12.04857727;13.69269124;20853.13699;34942.4253;12.04857727;12.04857727;0.004458063;0.004458063;0.004458063;0.004458063;0.004458063;0.004458063;0;0;0;26904.4248
3103;17.03.2023;12.05176228;13.69269124;20243.24731;35403.90551;12.05176228;12.05176228;0.004349382;0.004349382;0.004349382;0.004349382;0.004349382;0.004349382;0;0;0;26940.89237
3104;18.03.2023;12.05494196;13.69269124;20426.06087;35803.20296;12.05494196;12.05494196;0.004289481;0.004289481;0.004289481;0.004289481;0.004289481;0.004289481;0;0;0;26988.66545
3105;19.03.2023;12.0581163;13.69269124;20436.83304;34990.77755;12.0581163;12.0581163;0.004275712;0.004275712;0.004275712;0.004275712;0.004275712;0.004275712;0;0;0;27047.19164
3106;20.03.2023;12.06128533;13.69269124;20830.01612;35368.72456;12.06128533;12.06128533;0.004304357;0.004304357;0.004304357;0.004304357;0.004304357;0.004304357;0;0;0;27115.67567
3107;21.03.2023;12.06444905;13.69269124;20297.14877;36043.27638;12.06444905;12.06444905;0.00437079;0.00437079;0.00437079;0.00437079;0.00437079;0.00437079;0;0;0;27193.11044
3108;22.03.2023;12.06760745;13.69269124;20767.44435;35680.97147;12.06760745;12.06760745;0.004469654;0.004469654;0.004469654;0.004469654;0.004469654;0.004469654;0;0;0;27278.31226
3109;23.03.2023;12.07076056;13.69269124;20433.05368;36512.22781;12.07076056;12.07076056;0.004595048;0.004595048;0.004595048;0.004595048;0.004595048;0.004595048;0;0;0;27369.95956
3110;24.03.2023;12.07390836;13.69269124;21149.32033;36343.42357;12.07390836;12.07390836;0.004740725;0.004740725;0.004740725;0.004740725;0.004740725;0.004740725;0;0;0;27466.63438
3111;25.03.2023;12.07705088;13.69269124;21098.75319;35712.09422;12.07705088;12.07705088;0.004900295;0.004900295;0.004900295;0.004900295;0.004900295;0.004900295;0;0;0;27566.86557
3112;26.03.2023;12.0801881;13.69269124;21363.90287;36141.49498;12.0801881;12.0801881;0.005067415;0.005067415;0.005067415;0.005067415;0.005067415;0.005067415;0;0;0;27669.17291
3113;27.03.2023;12.08332005;13.69269124;21365.14144;36160.0311;12.08332005;12.08332005;0.005235984;0.005235984;0.005235984;0.005235984;0.005235984;0.005235984;0;0;0;27772.1108
3114;28.03.2023;12.08644673;13.69269124;21390.33892;36353.74719;12.08644673;12.08644673;0.005400307;0.005400307;0.005400307;0.005400307;0.005400307;0.005400307;0;0;0;27874.31028
3115;29.03.2023;12.08956813;13.69269124;20969.21899;36247.20157;12.08956813;12.08956813;0.005555259;0.005555259;0.005555259;0.005555259;0.005555259;0.005555259;0;0;0;27974.51837
3116;30.03.2023;12.09268428;13.69269124;20943.61305;36622.96096;12.09268428;12.09268428;0.005696407;0.005696407;0.005696407;0.005696407;0.005696407;0.005696407;0;0;0;28071.63311
3117;31.03.2023;12.09579516;13.69269124;21393.53446;37147.47234;12.09579516;12.09579516;0.005820123;0.005820123;0.005820123;0.005820123;0.005820123;0.005820123;0;0;0;28164.73352
3118;01.04.2023;12.0989008;13.69269124;21683.07779;36731.1402;12.0989008;12.0989008;0.005923658;0.005923658;0.005923658;0.005923658;0.005923658;0.005923658;0;0;0;28253.10305
3119;02.04.2023;12.10200118;13.69269124;21738.9492;37009.84296;12.10200118;12.10200118;0.006005191;0.006005191;0.006005191;0.006005191;0.006005191;0.006005191;0;0;0;28336.24617
3120;03.04.2023;12.10509633;13.69269124;21466.37447;37544.22417;12.10509633;12.10509633;0.006063846;0.006063846;0.006063846;0.006063846;0.006063846;0.006063846;0;0;0;28413.89709
3121;04.04.2023;12.10818625;13.69269124;21411.90464;37129.92774;12.10818625;12.10818625;0.00609968;0.00609968;0.00609968;0.00609968;0.00609968;0.00609968;0;0;0;28486.02071
3122;05.04.2023;12.11127094;13.69269124;21488.36223;36443.64288;12.11127094;12.11127094;0.00611364;0.00611364;0.00611364;0.00611364;0.00611364;0.00611364;0;0;0;28552.80566
3123;06.04.2023;12.1143504;13.69269124;21997.73072;38117.85202;12.1143504;12.1143504;0.006107498;0.006107498;0.006107498;0.006107498;0.006107498;0.006107498;0;0;0;28614.64991
3124;07.04.2023;12.11742465;13.69269124;21909.0055;37542.78838;12.11742465;12.11742465;0.006083753;0.006083753;0.006083753;0.006083753;0.006083753;0.006083753;0;0;0;28672.13949
3125;08.04.2023;12.12049369;13.69269124;21915.51521;37819.18589;12.12049369;12.12049369;0.006045521;0.006045521;0.006045521;0.006045521;0.006045521;0.006045521;0;0;0;28726.02133
3126;09.04.2023;12.12355752;13.69269124;21935.00175;37384.21935;12.12355752;12.12355752;0.005996402;0.005996402;0.005996402;0.005996402;0.005996402;0.005996402;0;0;0;28777.17132
3127;10.04.2023;12.12661615;13.69269124;22147.42299;37676.21443;12.12661615;12.12661615;0.005940339;0.005940339;0.005940339;0.005940339;0.005940339;0.005940339;0;0;0;28826.55874
3128;11.04.2023;12.12966959;13.69269124;22031.11519;37605.34675;12.12966959;12.12966959;0.005881462;0.005881462;0.005881462;0.005881462;0.005881462;0.005881462;0;0;0;28875.20842
3129;12.04.2023;12.13271784;13.69269124;22139.5899;38236.00615;12.13271784;12.13271784;0.005823939;0.005823939;0.005823939;0.005823939;0.005823939;0.005823939;0;0;0;28924.162
3130;13.04.2023;12.13576091;13.69269124;22067.1481;37870.76406;12.13576091;12.13576091;0.00577182;0.00577182;0.00577182;0.00577182;0.00577182;0.00577182;0;0;0;28974.43943
3131;14.04.2023;12.13879881;13.69269124;22366.57028;37571.7509;12.13879881;12.13879881;0.005728889;0.005728889;0.005728889;0.005728889;0.005728889;0.005728889;0;0;0;29027.00209
3132;15.04.2023;12.14183153;13.69269124;22238.62254;38405.6623;12.14183153;12.14183153;0.005698532;0.005698532;0.005698532;0.005698532;0.005698532;0.005698532;0;0;0;29082.71837
3133;16.04.2023;12.14485909;13.69269124;21969.98785;39303.78547;12.14485909;12.14485909;0.005683613;0.005683613;0.005683613;0.005683613;0.005683613;0.005683613;0;0;0;29142.33283
3134;17.04.2023;12.14788149;13.69269124;21524.80271;38689.31151;12.14788149;12.14788149;0.005686373;0.005686373;0.005686373;0.005686373;0.005686373;0.005686373;0;0;0;29206.43967
3135;18.04.2023;12.15089874;13.69269124;22675.65582;38459.11313;12.15089874;12.15089874;0.005708346;0.005708346;0.005708346;0.005708346;0.005708346;0.005708346;0;0;0;29275.46101
3136;19.04.2023;12.15391084;13.69269124;22778.80577;39934.95001;12.15391084;12.15391084;0.005750307;0.005750307;0.005750307;0.005750307;0.005750307;0.005750307;0;0;0;29349.63076
3137;20.04.2023;12.1569178;13.69269124;22328.58438;38051.33005;12.1569178;12.1569178;0.005812231;0.005812231;0.005812231;0.005812231;0.005812231;0.005812231;0;0;0;29428.98405
3138;21.04.2023;12.15991963;13.69269124;22654.90976;39033.98116;12.15991963;12.15991963;0.005893294;0.005893294;0.005893294;0.005893294;0.005893294;0.005893294;0;0;0;29513.35282
3139;22.04.2023;12.16291633;13.69269124;22422.92641;39639.30583;12.16291633;12.16291633;0.005991888;0.005991888;0.005991888;0.005991888;0.005991888;0.005991888;0;0;0;29602.36737
3140;23.04.2023;12.1659079;13.69269124;22601.90947;38617.56051;12.1659079;12.1659079;0.006105663;0.006105663;0.006105663;0.006105663;0.006105663;0.006105663;0;0;0;29695.46401
3141;24.04.2023;12.16889436;13.69269124;22755.27414;39115.09284;12.16889436;12.16889436;0.006231599;0.006231599;0.006231599;0.006231599;0.006231599;0.006231599;0;0;0;29791.89859
3142;25.04.2023;12.17187571;13.69269124;22816.5297;39662.62967;12.17187571;12.17187571;0.006366088;0.006366088;0.006366088;0.006366088;0.006366088;0.006366088;0;0;0;29890.76568
3143;26.04.2023;12.17485195;13.69269124;23248.50739;40092.2085;12.17485195;12.17485195;0.006505045;0.006505045;0.006505045;0.006505045;0.006505045;0.006505045;0;0;0;29991.02284
3144;27.04.2023;12.17782309;13.69269124;22767.17744;40126.80577;12.17782309;12.17782309;0.00664403;0.00664403;0.00664403;0.00664403;0.00664403;0.00664403;0;0;0;30091.51961
3145;28.04.2023;12.18078913;13.69269124;22679.89559;39883.20184;12.18078913;12.18078913;0.006778372;0.006778372;0.006778372;0.006778372;0.006778372;0.006778372;0;0;0;30191.03028
3146;29.04.2023;12.18375009;13.69269124;23341.12501;40072.8775;12.18375009;12.18375009;0.006903321;0.006903321;0.006903321;0.006903321;0.006903321;0.006903321;0;0;0;30288.28967
3147;30.04.2023;12.18670597;13.69269124;23301.23535;39848.81357;12.18670597;12.18670597;0.007014176;0.007014176;0.007014176;0.007014176;0.007014176;0.007014176;0;0;0;30382.0309
3148;01.05.2023;12.18965677;13.69269124;23761.29603;39775.04156;12.18965677;12.18965677;0.007106438;0.007106438;0.007106438;0.007106438;0.007106438;0.007106438;0;0;0;30471.02396
3149;02.05.2023;12.1926025;13.69269124;23390.21402;40526.44582;12.1926025;12.1926025;0.007175932;0.007175932;0.007175932;0.007175932;0.007175932;0.007175932;0;0;0;30554.1138
3150;03.05.2023;12.19554317;13.69269124;23434.55382;39845.22571;12.19554317;12.19554317;0.007218943;0.007218943;0.007218943;0.007218943;0.007218943;0.007218943;0;0;0;30630.25679
3151;04.05.2023;12.19847878;13.69269124;23717.82942;40506.46226;12.19847878;12.19847878;0.007232319;0.007232319;0.007232319;0.007232319;0.007232319;0.007232319;0;0;0;30698.55413
3152;05.05.2023;12.20140934;13.69269124;23109.22228;39870.94522;12.20140934;12.20140934;0.007213567;0.007213567;0.007213567;0.007213567;0.007213567;0.007213567;0;0;0;30758.28106
3153;06.05.2023;12.20433485;13.69269124;23280.44485;40004.41732;12.20433485;12.20433485;0.007160929;0.007160929;0.007160929;0.007160929;0.007160929;0.007160929;0;0;0;30808.91075
3154;07.05.2023;12.20725532;13.69269124;23570.04081;40038.48617;12.20725532;12.20725532;0.007073434;0.007073434;0.007073434;0.007073434;0.007073434;0.007073434;0;0;0;30850.13197
3155;08.05.2023;12.21017075;13.69269124;23532.4742;40446.39873;12.21017075;12.21017075;0.006950928;0.006950928;0.006950928;0.006950928;0.006950928;0.006950928;0;0;0;30881.8599
3156;09.05.2023;12.21308116;13.69269124;23785.79151;40443.45238;12.21308116;12.21308116;0.006794079;0.006794079;0.006794079;0.006794079;0.006794079;0.006794079;0;0;0;30904.23949
3157;10.05.2023;12.21598654;13.69269124;23777.7346;40083.46219;12.21598654;12.21598654;0.00660436;0.00660436;0.00660436;0.00660436;0.00660436;0.00660436;0;0;0;30917.64158
3158;11.05.2023;12.21888691;13.69269124;23502.27895;40363.27329;12.21888691;12.21888691;0.006384005;0.006384005;0.006384005;0.006384005;0.006384005;0.006384005;0;0;0;30922.65159
3159;12.05.2023;12.22178227;13.69269124;23740.67521;39928.44227;12.22178227;12.22178227;0.006135951;0.006135951;0.006135951;0.006135951;0.006135951;0.006135951;0;0;0;30920.05155
3160;13.05.2023;12.22467262;13.69269124;23785.33866;40697.76349;12.22467262;12.22467262;0.005863749;0.005863749;0.005863749;0.005863749;0.005863749;0.005863749;0;0;0;30910.79601
3161;14.05.2023;12.22755797;13.69269124;23477.84678;40919.16527;12.22755797;12.22755797;0.005571466;0.005571466;0.005571466;0.005571466;0.005571466;0.005571466;0;0;0;30895.98286
3162;15.05.2023;12.23043833;13.69269124;23610.10268;41233.81807;12.23043833;12.23043833;0.00526357;0.00526357;0.00526357;0.00526357;0.00526357;0.00526357;0;0;0;30876.82012
3163;16.05.2023;12.23331371;13.69269124;23781.34515;40482.36393;12.23331371;12.23331371;0.004944799;0.004944799;0.004944799;0.004944799;0.004944799;0.004944799;0;0;0;30854.58994
3164;17.05.2023;12.2361841;13.69269124;24041.20474;40153.49051;12.2361841;12.2361841;0.004620035;0.004620035;0.004620035;0.004620035;0.004620035;0.004620035;0;0;0;30830.61097
3165;18.05.2023;12.23904952;13.69269124;23418.95424;41149.52812;12.23904952;12.23904952;0.004294161;0.004294161;0.004294161;0.004294161;0.004294161;0.004294161;0;0;0;30806.20043
3166;19.05.2023;12.24190997;13.69269124;23259.48753;40452.35225;12.24190997;12.24190997;0.003971926;0.003971926;0.003971926;0.003971926;0.003971926;0.003971926;0;0;0;30782.63695
3167;20.05.2023;12.24476546;13.69269124;23547.94065;40647.62396;12.24476546;12.24476546;0.003657816;0.003657816;0.003657816;0.003657816;0.003657816;0.003657816;0;0;0;30761.12527
3168;21.05.2023;12.24761599;13.69269124;23424.41079;39868.54558;12.24761599;12.24761599;0.003355926;0.003355926;0.003355926;0.003355926;0.003355926;0.003355926;0;0;0;30742.76379
3169;22.05.2023;12.25046157;13.69269124;23607.51336;40686.83616;12.25046157;12.25046157;0.00306985;0.00306985;0.00306985;0.00306985;0.00306985;0.00306985;0;0;0;30728.51561
3170;23.05.2023;12.2533022;13.69269124;23923.64708;40561.98119;12.2533022;12.2533022;0.002802588;0.002802588;0.002802588;0.002802588;0.002802588;0.002802588;0;0;0;30719.18389
3171;24.05.2023;12.2561379;13.69269124;23578.2251;40588.82561;12.2561379;12.2561379;0.00255646;0.00255646;0.00255646;0.00255646;0.00255646;0.00255646;0;0;0;30715.39188
